Order_ID,Order_Date,Customer_ID,Product_ID,Region_ID,Quantity,Discount_%,Shipping_Cost,Selling_Price,Standard_Cost,Sales_Amount,Cost_Amount
ORD140462,2023-05-21,CUST6491,PROD286,REG19,3,0.08,160,1016,1225,2804.1600000000003,3675
ORD140463,2023-11-13,CUST2581,PROD479,REG19,2,0.06,307,4825,591,9071.0,1182
ORD140464,2024-01-27,CUST4218,PROD350,REG10,3,0.21,345,4584,2997,10864.08,8991
ORD140465,2023-08-28,CUST4290,PROD804,REG9,3,0.22,154,1992,1548,4661.28,4644
ORD140466,2024-05-20,CUST2831,PROD408,REG9,2,0.15,260,4591,1014,7804.7,2028
ORD140467,2024-09-20,CUST4194,PROD239,REG16,5,0.03,333,2309,2792,11198.65,13960
ORD140468,2025-05-22,CUST2065,PROD618,REG14,4,0.16,166,795,2889,2671.2,11556
ORD140469,2023-01-27,CUST1511,PROD534,REG5,5,0.24,362,1076,2934,4088.8,14670
ORD140470,2025-06-17,CUST5651,PROD575,REG4,4,0.16,273,4598,2090,15449.279999999999,8360
ORD140471,2025-03-11,CUST2453,PROD150,REG13,1,0.04,467,2770,2499,2659.2,2499
ORD140472,2023-06-05,CUST1851,PROD149,REG11,5,0.2,342,1896,2193,7584.0,10965
ORD140473,2023-08-01,CUST5264,PROD539,REG7,4,0.04,125,1561,271,5994.24,1084
ORD140474,2023-06-29,CUST5750,PROD162,REG19,1,0.22,206,4451,1299,3471.78,1299
ORD140475,2025-03-07,CUST3448,PROD205,REG3,4,0.16,482,4629,712,15553.439999999999,2848
ORD140476,2023-04-03,CUST5403,PROD227,REG11,1,0.05,227,2181,2982,2071.95,2982
ORD140477,2025-04-08,CUST6955,PROD399,REG17,2,0.04,227,1777,2149,3411.8399999999997,4298
ORD140478,2024-10-23,CUST4969,PROD581,REG3,4,0.14,230,949,2299,3264.56,9196
ORD140479,2023-02-14,CUST1390,PROD236,REG9,2,0.2,288,1584,1688,2534.4,3376
ORD140480,2024-08-15,CUST2938,PROD844,REG9,4,0.07,76,3116,298,11591.519999999999,1192
ORD140481,2024-12-27,CUST4253,PROD313,REG2,4,0.22,228,1846,2354,5759.52,9416
ORD140482,2024-06-25,CUST5683,PROD661,REG16,5,0.06,105,1728,1974,8121.599999999999,9870
ORD140483,2023-05-22,CUST6965,PROD218,REG10,4,0.14,481,767,883,2638.48,3532
ORD140484,2024-12-29,CUST3429,PROD303,REG2,1,0.15,258,1181,991,1003.85,991
ORD140485,2025-10-05,CUST1004,PROD426,REG9,1,0.27,230,2324,2083,1696.52,2083
ORD140486,2025-05-27,CUST4737,PROD573,REG11,1,0.01,97,2247,1762,2224.53,1762
ORD140487,2024-09-19,CUST1201,PROD264,REG12,4,0.23,280,2208,1401,6800.64,5604
ORD140488,2023-02-22,CUST2268,PROD553,REG20,4,0.21,379,4321,2848,13654.36,11392
ORD140489,2023-05-23,CUST4339,PROD446,REG10,2,0.14,265,2559,1698,4401.48,3396
ORD140490,2023-02-02,CUST2606,PROD510,REG4,5,0.22,57,386,487,1505.4,2435
ORD140491,2024-12-04,CUST1791,PROD768,REG13,5,0.08,334,4578,2424,21058.8,12120
ORD140492,2024-07-21,CUST1512,PROD389,REG10,5,0.12,306,2786,2848,12258.4,14240
ORD140493,2023-01-09,CUST3417,PROD711,REG10,1,0.23,165,3044,2115,2343.88,2115
ORD140494,2023-05-12,CUST1139,PROD706,REG3,1,0.02,490,2137,213,2094.2599999999998,213
ORD140495,2024-08-05,CUST5675,PROD160,REG16,4,0.19,90,3601,836,11667.240000000002,3344
ORD140496,2023-09-04,CUST6097,PROD832,REG15,3,0.11,321,1477,1882,3943.59,5646
ORD140497,2025-12-20,CUST6379,PROD810,REG9,2,0.15,315,1777,2928,3020.9,5856
ORD140498,2024-02-24,CUST1054,PROD156,REG10,3,0.17,486,3161,1190,7870.889999999999,3570
ORD140499,2023-09-21,CUST3809,PROD629,REG17,2,0.12,230,3632,1442,6392.32,2884
ORD140500,2024-08-24,CUST5280,PROD111,REG16,2,0.0,452,3418,2132,6836.0,4264
ORD140501,2025-12-04,CUST5741,PROD566,REG13,3,0.17,443,2670,1623,6648.299999999999,4869
ORD140502,2023-09-27,CUST3347,PROD643,REG9,2,0.22,486,2033,826,3171.48,1652
ORD140503,2024-04-12,CUST5672,PROD109,REG16,5,0.23,298,3473,1940,13371.050000000001,9700
ORD140504,2024-08-06,CUST2230,PROD412,REG1,1,0.27,104,3339,2616,2437.47,2616
ORD140505,2024-01-11,CUST5684,PROD710,REG18,5,0.15,194,3545,1811,15066.25,9055
ORD140506,2024-07-17,CUST5118,PROD750,REG12,1,0.17,272,1118,1020,927.9399999999999,1020
ORD140507,2024-11-23,CUST6016,PROD319,REG6,3,0.17,116,3680,2710,9163.199999999999,8130
ORD140508,2025-08-02,CUST6177,PROD179,REG14,3,0.25,375,3903,213,8781.75,639
ORD140509,2024-11-29,CUST5273,PROD780,REG9,4,0.02,148,850,585,3332.0,2340
ORD140510,2025-04-14,CUST3890,PROD264,REG20,2,0.14,188,2208,1401,3797.7599999999998,2802
ORD140511,2023-03-21,CUST4289,PROD706,REG4,5,0.18,74,2137,213,8761.7,1065
ORD140512,2023-05-17,CUST5785,PROD609,REG12,3,0.03,68,2343,2619,6818.13,7857
ORD140513,2024-09-06,CUST4323,PROD894,REG12,1,0.26,88,2213,2430,1637.62,2430
ORD140514,2023-01-02,CUST1689,PROD259,REG2,5,0.28,287,3177,2986,11437.199999999999,14930
ORD140515,2023-03-16,CUST2972,PROD211,REG6,1,0.1,308,1576,2624,1418.4,2624
ORD140516,2025-09-10,CUST3464,PROD131,REG9,3,0.06,171,3947,1155,11130.539999999999,3465
ORD140517,2025-07-27,CUST1374,PROD555,REG17,5,0.2,168,2189,1178,8756.0,5890
ORD140518,2025-10-04,CUST5754,PROD358,REG13,4,0.22,197,3664,1059,11431.68,4236
ORD140519,2023-09-09,CUST1051,PROD867,REG7,5,0.04,488,3561,2948,17092.8,14740
ORD140520,2025-04-06,CUST1444,PROD602,REG1,5,0.12,234,1384,2279,6089.6,11395
ORD140521,2024-04-14,CUST1868,PROD584,REG19,4,0.29,483,4406,2982,12513.039999999999,11928
ORD140522,2025-07-18,CUST4749,PROD561,REG12,4,0.25,356,1862,2877,5586.0,11508
ORD140523,2024-01-18,CUST2111,PROD688,REG11,4,0.16,339,2868,903,9636.48,3612
ORD140524,2025-06-14,CUST5457,PROD559,REG9,1,0.21,330,1590,1771,1256.1000000000001,1771
ORD140525,2023-06-13,CUST2940,PROD329,REG11,2,0.04,473,873,509,1676.1599999999999,1018
ORD140526,2025-11-22,CUST4803,PROD486,REG8,1,0.17,376,1669,2987,1385.27,2987
ORD140527,2025-01-16,CUST6342,PROD616,REG20,3,0.22,398,1484,1586,3472.56,4758
ORD140528,2023-01-18,CUST5576,PROD300,REG3,5,0.08,238,4359,2884,20051.4,14420
ORD140529,2023-08-05,CUST3483,PROD360,REG14,3,0.23,334,943,2478,2178.33,7434
ORD140530,2023-01-05,CUST2778,PROD778,REG11,5,0.18,420,1952,2684,8003.200000000001,13420
ORD140531,2024-01-07,CUST4863,PROD402,REG4,5,0.07,92,4128,2197,19195.199999999997,10985
ORD140532,2025-07-20,CUST2446,PROD853,REG4,3,0.14,422,3630,1915,9365.4,5745
ORD140533,2023-09-27,CUST3258,PROD322,REG10,5,0.15,179,3484,2903,14807.0,14515
ORD140534,2025-09-09,CUST1156,PROD680,REG20,5,0.02,313,1258,282,6164.2,1410
ORD140535,2025-03-26,CUST3953,PROD259,REG14,5,0.22,101,3177,2986,12390.300000000001,14930
ORD140536,2025-03-30,CUST2440,PROD366,REG17,2,0.15,455,3533,318,6006.099999999999,636
ORD140537,2023-04-19,CUST2066,PROD435,REG6,5,0.06,374,3035,1597,14264.5,7985
ORD140538,2024-10-10,CUST3515,PROD893,REG4,4,0.01,383,1506,1709,5963.76,6836
ORD140539,2025-09-07,CUST2638,PROD414,REG17,3,0.22,251,497,256,1162.98,768
ORD140540,2025-05-25,CUST3349,PROD707,REG16,5,0.06,158,4849,684,22790.3,3420
ORD140541,2025-10-13,CUST2408,PROD834,REG10,5,0.28,84,2024,2605,7286.4,13025
ORD140542,2024-12-26,CUST5835,PROD179,REG5,3,0.23,293,3903,213,9015.93,639
ORD140543,2023-03-10,CUST2187,PROD221,REG10,5,0.23,191,2637,2630,10152.45,13150
ORD140544,2025-02-17,CUST5413,PROD515,REG13,2,0.25,384,2907,2473,4360.5,4946
ORD140545,2023-10-11,CUST4186,PROD358,REG6,4,0.08,108,3664,1059,13483.52,4236
ORD140546,2024-03-12,CUST1276,PROD823,REG19,2,0.27,159,1541,1144,2249.86,2288
ORD140547,2024-09-09,CUST6012,PROD549,REG17,2,0.03,182,3536,1410,6859.84,2820
ORD140548,2025-03-18,CUST1526,PROD883,REG12,2,0.17,56,3950,803,6557.0,1606
ORD140549,2024-07-08,CUST2073,PROD472,REG18,2,0.22,324,4647,2093,7249.320000000001,4186
ORD140550,2025-08-24,CUST3245,PROD364,REG6,1,0.03,296,4377,2359,4245.69,2359
ORD140551,2023-11-23,CUST4483,PROD597,REG20,5,0.03,154,4160,1053,20176.0,5265
ORD140552,2024-09-15,CUST6496,PROD344,REG1,5,0.04,254,3515,2369,16872.0,11845
ORD140553,2025-04-26,CUST4326,PROD276,REG9,5,0.02,376,3454,1539,16924.6,7695
ORD140554,2023-08-25,CUST2517,PROD642,REG4,1,0.22,170,1223,1646,953.94,1646
ORD140555,2024-12-07,CUST5153,PROD551,REG2,4,0.07,67,3311,1230,12316.92,4920
ORD140556,2025-03-23,CUST2317,PROD888,REG2,3,0.29,240,2847,958,6064.11,2874
ORD140557,2023-08-06,CUST3239,PROD554,REG9,2,0.15,203,4179,2155,7104.3,4310
ORD140558,2025-05-11,CUST5781,PROD686,REG2,1,0.12,456,2541,981,2236.08,981
ORD140559,2023-02-16,CUST5651,PROD702,REG6,4,0.27,323,3762,1555,10985.039999999999,6220
ORD140560,2025-01-11,CUST5106,PROD526,REG12,1,0.01,335,477,1501,472.23,1501
ORD140561,2023-10-12,CUST2628,PROD736,REG19,3,0.17,380,4066,897,10124.34,2691
ORD140562,2023-01-25,CUST3430,PROD165,REG7,2,0.06,161,601,2578,1129.8799999999999,5156
ORD140563,2024-09-13,CUST3525,PROD393,REG6,1,0.16,121,4442,648,3731.2799999999997,648
ORD140564,2024-03-06,CUST5109,PROD578,REG4,2,0.15,65,2801,2762,4761.7,5524
ORD140565,2025-12-22,CUST2237,PROD825,REG16,3,0.21,497,2782,1250,6593.34,3750
ORD140566,2024-01-07,CUST6463,PROD458,REG6,4,0.1,494,1560,476,5616.0,1904
ORD140567,2023-11-28,CUST3112,PROD640,REG15,5,0.26,287,3840,2993,14208.0,14965
ORD140568,2024-11-27,CUST2234,PROD266,REG12,1,0.24,499,4942,1131,3755.92,1131
ORD140569,2025-06-28,CUST6983,PROD619,REG8,5,0.04,182,897,883,4305.599999999999,4415
ORD140570,2025-06-16,CUST4055,PROD593,REG19,3,0.29,374,3521,2577,7499.73,7731
ORD140571,2024-07-23,CUST4213,PROD159,REG18,1,0.26,220,2956,2383,2187.44,2383
ORD140572,2024-12-27,CUST6380,PROD795,REG9,2,0.12,418,2618,2490,4607.68,4980
ORD140573,2024-02-23,CUST6480,PROD482,REG16,2,0.3,285,2260,1023,3164.0,2046
ORD140574,2024-04-13,CUST3430,PROD293,REG13,1,0.3,247,4708,586,3295.6,586
ORD140575,2025-02-05,CUST1067,PROD187,REG4,2,0.16,448,3646,2123,6125.28,4246
ORD140576,2024-01-06,CUST1324,PROD317,REG3,4,0.09,336,3901,568,14199.640000000001,2272
ORD140577,2023-07-09,CUST6212,PROD197,REG18,3,0.28,442,822,2580,1775.52,7740
ORD140578,2025-05-11,CUST5025,PROD535,REG3,2,0.16,56,1397,1356,2346.96,2712
ORD140579,2024-08-18,CUST6413,PROD266,REG19,1,0.19,313,4942,1131,4003.0200000000004,1131
ORD140580,2025-09-09,CUST6423,PROD412,REG19,1,0.12,350,3339,2616,2938.32,2616
ORD140581,2023-03-25,CUST2053,PROD870,REG3,4,0.28,238,3387,1201,9754.56,4804
ORD140582,2025-03-24,CUST2893,PROD501,REG6,4,0.22,189,1154,2706,3600.48,10824
ORD140583,2024-01-23,CUST3674,PROD424,REG5,1,0.23,56,4827,2574,3716.79,2574
ORD140584,2024-07-27,CUST1405,PROD581,REG17,1,0.03,275,949,2299,920.53,2299
ORD140585,2024-01-18,CUST6801,PROD421,REG5,2,0.21,273,1565,922,2472.7000000000003,1844
ORD140586,2024-10-11,CUST4657,PROD794,REG1,1,0.13,390,4751,1623,4133.37,1623
ORD140587,2023-05-13,CUST4223,PROD145,REG19,1,0.23,400,1419,2479,1092.63,2479
ORD140588,2025-05-13,CUST2392,PROD193,REG12,4,0.14,113,2272,1868,7815.68,7472
ORD140589,2024-10-19,CUST6588,PROD888,REG8,3,0.27,212,2847,958,6234.93,2874
ORD140590,2025-02-05,CUST2010,PROD595,REG10,4,0.18,148,3606,2501,11827.68,10004
ORD140591,2023-07-28,CUST3822,PROD191,REG13,4,0.04,171,1890,394,7257.599999999999,1576
ORD140592,2023-12-21,CUST5064,PROD517,REG11,4,0.29,144,4860,1420,13802.4,5680
ORD140593,2024-05-04,CUST6751,PROD411,REG6,5,0.3,223,2206,1019,7720.999999999999,5095
ORD140594,2024-09-03,CUST1789,PROD540,REG14,2,0.23,381,4725,1431,7276.5,2862
ORD140595,2024-10-24,CUST3389,PROD472,REG1,3,0.28,68,4647,2093,10037.52,6279
ORD140596,2023-11-21,CUST1670,PROD680,REG18,5,0.02,471,1258,282,6164.2,1410
ORD140597,2025-09-19,CUST1442,PROD695,REG3,5,0.07,189,4124,2359,19176.6,11795
ORD140598,2023-08-27,CUST6762,PROD611,REG15,2,0.24,376,4814,2046,7317.28,4092
ORD140599,2025-11-24,CUST5325,PROD435,REG11,3,0.13,58,3035,1597,7921.35,4791
ORD140600,2023-11-11,CUST5184,PROD481,REG5,1,0.26,123,1352,1471,1000.48,1471
ORD140601,2024-09-30,CUST6417,PROD146,REG15,1,0.12,438,1261,1905,1109.68,1905
ORD140602,2023-12-23,CUST5955,PROD256,REG9,1,0.16,454,694,913,582.9599999999999,913
ORD140603,2024-12-15,CUST3832,PROD643,REG8,2,0.25,409,2033,826,3049.5,1652
ORD140604,2025-12-08,CUST1455,PROD552,REG5,5,0.03,286,1947,2436,9442.949999999999,12180
ORD140605,2024-04-18,CUST2795,PROD744,REG14,3,0.2,317,4119,291,9885.6,873
ORD140606,2023-10-24,CUST6971,PROD168,REG20,1,0.0,431,2827,237,2827.0,237
ORD140607,2024-07-14,CUST3298,PROD519,REG6,4,0.03,407,3039,1791,11791.32,7164
ORD140608,2025-12-30,CUST1407,PROD410,REG4,2,0.09,154,1414,1587,2573.48,3174
ORD140609,2024-04-08,CUST3344,PROD530,REG14,1,0.08,300,3165,1485,2911.8,1485
ORD140610,2024-08-18,CUST3160,PROD834,REG2,4,0.17,438,2024,2605,6719.679999999999,10420
ORD140611,2023-06-23,CUST6665,PROD407,REG2,4,0.14,209,3037,1956,10447.28,7824
ORD140612,2025-02-02,CUST2636,PROD507,REG10,2,0.06,472,804,1971,1511.52,3942
ORD140613,2025-07-27,CUST6743,PROD832,REG13,4,0.17,466,1477,1882,4903.639999999999,7528
ORD140614,2023-08-02,CUST3819,PROD129,REG17,1,0.18,458,1693,295,1388.2600000000002,295
ORD140615,2024-12-03,CUST4739,PROD777,REG12,2,0.06,201,3147,634,5916.36,1268
ORD140616,2024-12-07,CUST2261,PROD176,REG17,4,0.01,310,4080,1375,16156.8,5500
ORD140617,2023-06-04,CUST6541,PROD324,REG10,4,0.28,212,3142,2407,9048.96,9628
ORD140618,2023-01-07,CUST5465,PROD151,REG4,4,0.18,183,462,2720,1515.3600000000001,10880
ORD140619,2025-10-01,CUST3116,PROD555,REG15,2,0.08,488,2189,1178,4027.76,2356
ORD140620,2024-01-21,CUST3211,PROD394,REG14,4,0.27,60,4024,597,11750.08,2388
ORD140621,2023-08-30,CUST5650,PROD407,REG3,1,0.29,281,3037,1956,2156.27,1956
ORD140622,2024-06-06,CUST2029,PROD878,REG12,1,0.13,137,3612,2943,3142.44,2943
ORD140623,2025-04-13,CUST4123,PROD710,REG19,5,0.29,391,3545,1811,12584.75,9055
ORD140624,2025-09-01,CUST4878,PROD631,REG7,3,0.12,61,359,2257,947.76,6771
ORD140625,2025-05-27,CUST1621,PROD657,REG10,5,0.14,430,3628,493,15600.4,2465
ORD140626,2023-10-14,CUST4213,PROD117,REG14,2,0.22,126,4832,1870,7537.92,3740
ORD140627,2024-07-11,CUST5464,PROD721,REG3,5,0.15,400,4877,2751,20727.25,13755
ORD140628,2023-11-22,CUST6932,PROD512,REG1,2,0.1,254,918,309,1652.4,618
ORD140629,2023-08-17,CUST5697,PROD642,REG16,5,0.15,238,1223,1646,5197.75,8230
ORD140630,2025-10-02,CUST1762,PROD473,REG6,3,0.16,292,507,364,1277.6399999999999,1092
ORD140631,2025-03-31,CUST2452,PROD700,REG15,2,0.0,174,3659,2778,7318.0,5556
ORD140632,2025-05-10,CUST3033,PROD854,REG3,1,0.13,218,2206,2798,1919.22,2798
ORD140633,2025-12-27,CUST6243,PROD868,REG9,3,0.07,472,1372,2665,3827.8799999999997,7995
ORD140634,2024-07-11,CUST6513,PROD745,REG11,1,0.16,491,2623,1761,2203.3199999999997,1761
ORD140635,2025-03-15,CUST1783,PROD372,REG5,5,0.26,118,2770,2848,10249.0,14240
ORD140636,2023-06-04,CUST4176,PROD223,REG6,5,0.29,257,4802,1671,17047.1,8355
ORD140637,2024-05-23,CUST4452,PROD620,REG20,1,0.06,172,4101,232,3854.9399999999996,232
ORD140638,2025-11-01,CUST6289,PROD164,REG10,4,0.03,116,2599,352,10084.119999999999,1408
ORD140639,2023-07-07,CUST5672,PROD882,REG8,4,0.3,497,1575,2673,4410.0,10692
ORD140640,2023-01-17,CUST2150,PROD500,REG6,3,0.09,261,3214,2150,8774.220000000001,6450
ORD140641,2024-10-01,CUST2509,PROD411,REG13,5,0.2,252,2206,1019,8824.0,5095
ORD140642,2025-10-29,CUST4122,PROD227,REG9,3,0.09,441,2181,2982,5954.13,8946
ORD140643,2023-01-29,CUST2854,PROD789,REG15,1,0.08,455,3611,766,3322.1200000000003,766
ORD140644,2025-06-14,CUST5596,PROD292,REG19,4,0.13,163,4364,787,15186.72,3148
ORD140645,2024-02-13,CUST5310,PROD406,REG4,5,0.08,416,1802,1273,8289.2,6365
ORD140646,2025-06-23,CUST2153,PROD169,REG8,3,0.18,185,3719,289,9148.740000000002,867
ORD140647,2023-05-21,CUST4843,PROD759,REG5,1,0.23,187,1181,1183,909.37,1183
ORD140648,2025-03-25,CUST1601,PROD601,REG16,2,0.1,433,1041,2974,1873.8,5948
ORD140649,2023-05-11,CUST1061,PROD693,REG18,1,0.18,243,2469,1938,2024.5800000000002,1938
ORD140650,2024-01-13,CUST6677,PROD561,REG2,3,0.16,303,1862,2877,4692.24,8631
ORD140651,2025-08-27,CUST1107,PROD544,REG6,2,0.11,119,2669,2240,4750.82,4480
ORD140652,2024-05-23,CUST3637,PROD386,REG3,4,0.1,292,4322,2373,15559.2,9492
ORD140653,2024-01-29,CUST1384,PROD349,REG7,2,0.16,229,3688,2834,6195.84,5668
ORD140654,2025-09-14,CUST5179,PROD501,REG3,1,0.22,197,1154,2706,900.12,2706
ORD140655,2023-09-16,CUST3066,PROD342,REG12,2,0.15,290,3979,845,6764.3,1690
ORD140656,2025-07-04,CUST4394,PROD629,REG2,4,0.04,361,3632,1442,13946.88,5768
ORD140657,2024-03-08,CUST6600,PROD553,REG9,5,0.27,150,4321,2848,15771.65,14240
ORD140658,2025-09-20,CUST3035,PROD521,REG16,3,0.13,337,4051,2570,10573.11,7710
ORD140659,2024-03-23,CUST1701,PROD742,REG9,3,0.05,236,1936,444,5517.599999999999,1332
ORD140660,2025-02-28,CUST4149,PROD384,REG6,2,0.19,446,1967,366,3186.5400000000004,732
ORD140661,2024-10-22,CUST2031,PROD138,REG15,2,0.05,126,2512,2115,4772.8,4230
ORD140662,2023-12-02,CUST3662,PROD279,REG7,4,0.18,180,1171,2352,3840.88,9408
ORD140663,2024-05-04,CUST1509,PROD650,REG4,5,0.14,249,1051,2539,4519.3,12695
ORD140664,2024-02-23,CUST1880,PROD413,REG11,2,0.04,263,3997,617,7674.24,1234
ORD140665,2024-09-03,CUST4511,PROD327,REG4,3,0.07,278,717,1382,2000.4299999999998,4146
ORD140666,2025-11-02,CUST4708,PROD588,REG14,1,0.11,199,4400,567,3916.0,567
ORD140667,2023-01-08,CUST6973,PROD568,REG7,1,0.09,242,3961,2375,3604.51,2375
ORD140668,2025-06-01,CUST2902,PROD733,REG5,5,0.19,499,3119,2839,12631.95,14195
ORD140669,2023-06-08,CUST3265,PROD587,REG17,3,0.08,334,2181,2487,6019.56,7461
ORD140670,2025-02-11,CUST6989,PROD593,REG3,4,0.28,252,3521,2577,10140.48,10308
ORD140671,2024-11-14,CUST1717,PROD155,REG13,3,0.18,443,1909,2081,4696.14,6243
ORD140672,2025-03-29,CUST4350,PROD474,REG15,2,0.26,68,1439,697,2129.72,1394
ORD140673,2025-10-03,CUST5657,PROD413,REG6,4,0.18,429,3997,617,13110.160000000002,2468
ORD140674,2023-06-02,CUST1178,PROD743,REG19,5,0.06,175,3286,736,15444.199999999999,3680
ORD140675,2025-07-29,CUST5676,PROD156,REG11,3,0.15,414,3161,1190,8060.55,3570
ORD140676,2024-06-08,CUST4161,PROD478,REG3,3,0.29,177,2178,1779,4639.139999999999,5337
ORD140677,2025-07-19,CUST4342,PROD415,REG2,3,0.07,181,4031,1391,11246.49,4173
ORD140678,2024-06-27,CUST1690,PROD676,REG1,3,0.17,489,4186,2483,10423.14,7449
ORD140679,2024-02-10,CUST6963,PROD338,REG1,3,0.07,173,2021,2412,5638.589999999999,7236
ORD140680,2023-02-18,CUST1340,PROD626,REG14,3,0.15,178,4698,1568,11979.9,4704
ORD140681,2025-02-17,CUST4016,PROD503,REG6,3,0.08,154,1231,2019,3397.56,6057
ORD140682,2023-03-09,CUST4712,PROD109,REG5,4,0.1,235,3473,1940,12502.800000000001,7760
ORD140683,2023-06-17,CUST5190,PROD631,REG18,5,0.29,54,359,2257,1274.45,11285
ORD140684,2025-07-18,CUST2107,PROD456,REG15,4,0.12,429,2284,618,8039.68,2472
ORD140685,2023-04-14,CUST2076,PROD312,REG19,2,0.04,101,2292,2302,4400.639999999999,4604
ORD140686,2024-12-26,CUST4843,PROD720,REG4,5,0.0,398,708,1023,3540.0,5115
ORD140687,2023-04-11,CUST6528,PROD567,REG9,1,0.26,403,1945,2062,1439.3,2062
ORD140688,2023-04-24,CUST3657,PROD706,REG17,3,0.2,468,2137,213,5128.8,639
ORD140689,2023-11-14,CUST3438,PROD608,REG17,5,0.0,213,1658,2328,8290.0,11640
ORD140690,2024-11-08,CUST1385,PROD713,REG5,4,0.16,445,2509,316,8430.24,1264
ORD140691,2024-06-25,CUST5228,PROD662,REG11,5,0.05,205,2613,2080,12411.75,10400
ORD140692,2025-11-21,CUST3755,PROD624,REG16,5,0.19,54,2813,718,11392.650000000001,3590
ORD140693,2023-12-05,CUST1194,PROD220,REG14,2,0.26,64,2681,952,3967.88,1904
ORD140694,2024-05-20,CUST6657,PROD877,REG5,2,0.07,131,4100,1461,7625.999999999999,2922
ORD140695,2024-09-04,CUST1766,PROD867,REG15,5,0.02,403,3561,2948,17448.9,14740
ORD140696,2025-05-26,CUST3859,PROD355,REG6,1,0.06,177,3565,949,3351.1,949
ORD140697,2023-09-22,CUST3919,PROD255,REG20,5,0.17,183,773,2336,3207.95,11680
ORD140698,2025-07-21,CUST1674,PROD434,REG15,4,0.18,404,2718,476,8915.04,1904
ORD140699,2023-09-30,CUST5615,PROD575,REG10,3,0.21,215,4598,2090,10897.26,6270
ORD140700,2024-05-12,CUST1908,PROD896,REG13,4,0.15,310,1835,238,6239.0,952
ORD140701,2024-05-13,CUST5203,PROD735,REG4,5,0.25,97,2574,1622,9652.5,8110
ORD140702,2025-10-03,CUST2558,PROD420,REG15,1,0.14,287,3805,1127,3272.2999999999997,1127
ORD140703,2024-01-04,CUST5137,PROD826,REG1,4,0.07,149,4787,707,17807.64,2828
ORD140704,2024-01-12,CUST3476,PROD519,REG1,1,0.25,301,3039,1791,2279.25,1791
ORD140705,2025-12-19,CUST5644,PROD892,REG14,2,0.28,231,1377,2513,1982.8799999999999,5026
ORD140706,2025-02-10,CUST3110,PROD798,REG16,3,0.08,386,2108,1828,5818.08,5484
ORD140707,2024-02-29,CUST1112,PROD479,REG11,2,0.12,428,4825,591,8492.0,1182
ORD140708,2025-02-17,CUST4895,PROD180,REG10,3,0.04,216,2796,429,8052.48,1287
ORD140709,2024-05-02,CUST2054,PROD427,REG19,5,0.03,485,2036,2048,9874.6,10240
ORD140710,2025-01-07,CUST2626,PROD486,REG6,2,0.11,372,1669,2987,2970.82,5974
ORD140711,2023-01-25,CUST6321,PROD300,REG2,1,0.04,345,4359,2884,4184.639999999999,2884
ORD140712,2024-04-13,CUST5968,PROD206,REG6,2,0.04,87,1827,761,3507.8399999999997,1522
ORD140713,2024-02-29,CUST5269,PROD764,REG10,5,0.27,67,1245,2035,4544.25,10175
ORD140714,2025-08-10,CUST4576,PROD639,REG4,5,0.15,362,2424,2206,10302.0,11030
ORD140715,2024-07-31,CUST2601,PROD606,REG19,4,0.1,78,2708,843,9748.800000000001,3372
ORD140716,2024-10-09,CUST2363,PROD144,REG11,4,0.04,457,4305,1754,16531.2,7016
ORD140717,2023-05-06,CUST5763,PROD519,REG9,4,0.23,195,3039,1791,9360.12,7164
ORD140718,2024-08-30,CUST5814,PROD775,REG15,5,0.21,223,1970,2502,7781.5,12510
ORD140719,2025-04-18,CUST4767,PROD756,REG7,2,0.15,106,4986,2088,8476.199999999999,4176
ORD140720,2024-07-03,CUST4072,PROD807,REG18,1,0.15,365,2083,1872,1770.55,1872
ORD140721,2024-07-12,CUST1983,PROD126,REG10,3,0.06,456,3974,1961,11206.679999999998,5883
ORD140722,2023-03-20,CUST4484,PROD247,REG9,3,0.13,282,4084,976,10659.24,2928
ORD140723,2024-06-23,CUST4114,PROD243,REG16,5,0.12,316,1649,1142,7255.6,5710
ORD140724,2024-04-23,CUST6686,PROD849,REG13,3,0.02,324,324,1081,952.56,3243
ORD140725,2023-10-05,CUST3137,PROD372,REG17,2,0.27,155,2770,2848,4044.2,5696
ORD140726,2023-04-23,CUST2106,PROD550,REG5,5,0.22,128,3035,1767,11836.5,8835
ORD140727,2025-03-02,CUST1801,PROD532,REG19,5,0.07,274,2314,1642,10760.099999999999,8210
ORD140728,2023-03-02,CUST6011,PROD430,REG10,4,0.22,174,3766,1461,11749.92,5844
ORD140729,2024-05-28,CUST5416,PROD879,REG14,5,0.02,103,2720,1151,13328.0,5755
ORD140730,2024-03-14,CUST3511,PROD828,REG20,5,0.25,219,1237,1977,4638.75,9885
ORD140731,2025-10-24,CUST6160,PROD648,REG9,4,0.09,265,4374,2044,15921.36,8176
ORD140732,2025-01-13,CUST2527,PROD399,REG10,2,0.23,229,1777,2149,2736.58,4298
ORD140733,2023-02-27,CUST3135,PROD837,REG4,2,0.24,299,600,1803,912.0,3606
ORD140734,2024-09-30,CUST1855,PROD157,REG19,1,0.13,152,4931,321,4289.97,321
ORD140735,2023-06-04,CUST5888,PROD820,REG9,5,0.14,106,4530,1457,19479.0,7285
ORD140736,2023-04-20,CUST4170,PROD695,REG15,2,0.2,293,4124,2359,6598.400000000001,4718
ORD140737,2023-12-25,CUST5092,PROD870,REG9,5,0.09,499,3387,1201,15410.85,6005
